Customer ID,Frequency,Monetary,Recency,Cluster
14762.0,1,117.05,261,1
14763.0,1,-9.95,367,1
14766.0,9,4008.91,0,0
14767.0,1,382.81,109,0
14769.0,11,5055.07,25,0
14770.0,7,2748.4700000000003,102,0
14771.0,3,579.92,240,1
14773.0,2,125.7,223,1
14774.0,1,241.45000000000002,163,1
14775.0,1,406.56,7,0
14776.0,6,1143.44,21,0
14777.0,2,256.71000000000004,35,0
14781.0,1,-530.31,55,0
14783.0,2,305.35,290,1
14784.0,1,159.94,24,0
14786.0,1,90.96,185,1
14787.0,1,110.65,106,0
14788.0,1,476.88,231,1
14790.0,6,1781.56,9,0
14791.0,1,303.63,241,1
14793.0,1,396.91,170,1
14794.0,4,617.04,28,0
14796.0,14,2849.51,1,0
14797.0,1,300.31,142,1
14798.0,6,541.37,16,0
14799.0,1,180.45000000000002,372,1
14800.0,8,3160.05,4,0
14802.0,6,-1502.98,65,0
14805.0,3,536.15,39,0
14806.0,1,110.04,74,0
14807.0,2,504.14,25,0
14809.0,2,686.76,256,1
14810.0,3,446.59,4,0
14811.0,1,170.5,22,0
14812.0,1,178.85,233,1
14813.0,4,888.91,4,0
14814.0,1,154.21,216,1
14817.0,7,2778.87,15,0
14818.0,3,495.76,93,0
14819.0,2,184.34,129,0
14820.0,5,767.47,15,0
14821.0,7,1230.15,1,0
14822.0,1,157.7,120,0
14824.0,8,2824.8,14,0
14825.0,16,2659.37,3,0
14826.0,2,385.2,216,1
14827.0,1,0.0,300,1
14828.0,11,7663.7,23,0
14829.0,4,995.29,7,0
14831.0,7,1623.97,209,1
14832.0,3,-274.63,265,1
14833.0,1,94.8,133,0
14834.0,1,485.86,42,0
14835.0,3,293.09999999999997,162,1
14837.0,7,1804.6200000000001,72,0
14838.0,2,769.9200000000001,58,0
14839.0,3,915.28,53,0
14840.0,2,277.36,162,1
14841.0,8,3867.2400000000002,9,0
14843.0,1,211.8,71,0
14844.0,8,3498.62,65,0
14845.0,1,150.0,234,1
14846.0,2,406.8,58,0
14847.0,3,1011.2,35,0
14848.0,1,310.56,39,0
14849.0,25,7638.16,8,3
14850.0,8,1274.01,2,0
14851.0,1,318.06,265,1
14852.0,15,3272.19,59,0
14853.0,4,888.3199999999999,49,0
14854.0,6,1552.28,25,0
14855.0,5,5874.65,109,0
14857.0,7,2413.281,77,0
14858.0,1,180.75,140,1
14859.0,1,351.9,189,1
14861.0,13,1192.61,15,0
14864.0,1,-48.75,366,1
14865.0,3,77.52,7,0
14866.0,8,6460.32,1,0
14867.0,16,2200.13,3,0
14868.0,4,1230.42,15,0
14869.0,6,2033.0,15,0
14870.0,8,1467.3500000000001,35,0
14871.0,5,726.89,128,0
14872.0,4,802.68,115,0
14873.0,1,334.45,268,1
14874.0,1,116.18,170,1
14875.0,2,1392.83,70,0
14876.0,2,256.7,156,1
14877.0,2,425.85,53,0
14878.0,19,2307.39,11,0
14879.0,1,185.06,319,1
14882.0,13,2755.35,25,0
14884.0,1,120.6,304,1
14885.0,3,730.8,62,0
14890.0,2,691.6,253,1
14891.0,2,552.35,51,0
14892.0,1,202.35000000000002,325,1
14893.0,4,544.41,202,1
14894.0,4,756.46,78,0
14895.0,24,13468.56,18,3
14896.0,9,1515.75,0,0
14897.0,5,1734.3600000000001,37,0
14898.0,12,2119.39,0,0
14899.0,1,1331.38,30,0
14900.0,1,13.919999999999998,157,1
14901.0,6,853.8100000000001,1,0
14902.0,3,686.16,30,0
14904.0,2,605.05,43,0
14905.0,7,1339.79,9,0
14906.0,3,-66.98,80,0
14907.0,14,2615.84,2,0
14908.0,1,104.10000000000001,98,0
14909.0,5,1380.98,63,0
14911.0,270,137710.76,0,2
14912.0,8,-92.94000000000005,18,0
14913.0,4,2845.7000000000003,23,0
14914.0,1,-5.85,240,1
14915.0,10,1493.8200000000002,10,0
14916.0,6,1623.3700000000001,66,0
14917.0,2,1123.75,231,1
14918.0,7,4345.66,39,0
14919.0,1,359.35,174,1
14920.0,1,629.4,200,1
14922.0,2,843.74,28,0
14924.0,2,620.96,245,1
14925.0,1,-7.95,366,1
14926.0,3,337.65,16,0
14927.0,1,308.2,31,0
14928.0,2,204.46,254,1
14929.0,1,612.8100000000001,56,0
14930.0,6,2763.78,56,0
14932.0,2,666.13,0,0
14933.0,5,885.0,78,0
14934.0,6,555.26,13,0
14935.0,1,1065.1200000000001,254,1
14936.0,5,4261.04,25,0
14938.0,4,2289.43,137,0
14939.0,1,-934.66,265,1
14940.0,2,531.49,52,0
14941.0,1,182.1,213,1
14942.0,5,706.56,36,0
14943.0,1,107.62,298,1
14944.0,10,3831.9700000000003,24,0
14945.0,1,179.4,48,0
14947.0,4,758.97,23,0
14949.0,6,498.55,94,0
14952.0,29,9331.46,1,3
14953.0,4,677.25,53,0
14954.0,1,167.27,338,1
14955.0,1,163.77,367,1
14956.0,1,1325.0,56,0
14957.0,1,203.2,279,1
14958.0,3,458.26,230,1
14961.0,16,9322.32,14,0
14962.0,3,240.21000000000004,174,1
14963.0,8,1645.38,14,0
14966.0,5,881.24,22,0
14967.0,6,1216.72,76,0
14968.0,1,353.65,93,0
14969.0,1,906.23,338,1
14970.0,12,2001.34,44,0
14972.0,1,30.300000000000004,16,0
14975.0,1,192.45,56,0
14977.0,1,31.93,360,1
14978.0,7,1155.02,65,0
14979.0,1,429.66,370,1
14980.0,1,150.68,372,1
14981.0,2,211.4,28,0
14982.0,1,237.78,207,1
14983.0,1,183.20000000000002,324,1
14984.0,4,1058.1399999999999,23,0
14986.0,2,563.1,11,0
14987.0,8,1305.85,0,0
14988.0,6,1704.1100000000001,15,0
14989.0,1,342.4,296,1
14990.0,2,304.17,247,1
14991.0,1,314.67,65,0
14992.0,1,210.5,77,0
14993.0,1,36.13,198,1
14994.0,8,872.42,17,0
14996.0,2,442.28999999999996,116,0
14997.0,1,230.4,290,1
14998.0,2,338.31,63,0
14999.0,1,129.48000000000002,227,1
15001.0,2,199.10999999999999,29,0
15002.0,6,3127.9700000000003,2,0
15003.0,7,1022.03,108,0
15005.0,42,7474.86,1,3
15006.0,1,277.4,88,0
15008.0,2,360.0,115,0
15011.0,2,416.6,30,0
15012.0,2,429.78,8,0
15013.0,10,1610.82,122,0
15015.0,20,2265.77,136,0
15016.0,5,442.85,28,0
15018.0,1,111.25,2,0
15020.0,1,198.47,14,0
15021.0,7,775.21,1,0
15022.0,1,281.05,312,1
15023.0,12,5248.75,4,0
15024.0,8,2414.18,2,0
15025.0,1,617.83,203,1
15026.0,2,579.89,10,0
15027.0,7,1922.0900000000001,15,0
15028.0,3,521.78,3,0
15029.0,2,362.15,253,1
15030.0,7,1446.38,15,0
15031.0,12,2150.54,29,0
15032.0,7,8821.55,1,0
15034.0,6,3957.04,21,0
15037.0,2,397.76,11,0
15038.0,4,579.67,4,0
15039.0,56,19799.86,3,3
15040.0,1,7.49,176,1
15041.0,1,109.47,79,0
15042.0,1,179.52,230,1
15043.0,5,2333.3199999999997,98,0
15044.0,25,8097.47,14,3
15046.0,12,2454.12,58,0
15048.0,1,98.7,3,0
15050.0,2,2349.5,56,0
15051.0,7,2528.55,14,0
15055.0,3,549.12,109,0
15056.0,1,113.65,155,1
15057.0,4,1695.06,78,0
15058.0,6,1252.19,11,0
15059.0,16,2069.43,11,0
15061.0,90,82162.74,2,2
15062.0,4,1597.76,58,0
15064.0,4,1254.41,45,0
15065.0,1,168.73,45,0
15067.0,3,2105.37,48,0
15068.0,2,621.54,53,0
15070.0,3,737.0500000000001,7,0
15071.0,2,473.49,21,0
15072.0,1,187.52,114,0
15073.0,5,1744.61,35,0
15074.0,2,817.46,64,0
15076.0,4,544.99,127,0
15077.0,4,2423.88,91,0
15078.0,28,7953.17,3,3
15079.0,13,2793.09,0,0
15080.0,2,546.25,62,0
15081.0,8,1460.92,2,0
15082.0,1,93.35000000000001,303,1
15084.0,2,965.1999999999999,14,0
15085.0,1,347.54,364,1
15086.0,2,218.53,199,1
15091.0,4,546.15,106,0
15092.0,2,315.35,83,0
15093.0,26,9247.74,7,3
15094.0,2,83.0,98,0
15095.0,6,1771.04,55,0
15097.0,4,338.96999999999997,218,1
15100.0,11,1684.3999999999999,1,0
15101.0,8,993.46,70,0
15102.0,2,554.67,165,1
15105.0,2,795.98,65,0
15107.0,5,608.6,7,0
15109.0,2,498.15000000000003,214,1
15110.0,2,509.75,38,0
15111.0,3,1163.39,7,0
15112.0,1,209.4,246,1
15114.0,2,639.56,18,0
15115.0,2,187.99,352,1
15117.0,3,934.19,83,0
15122.0,10,2839.09,57,0
15123.0,3,2456.86,56,0
15124.0,2,266.63,111,0
15125.0,13,5007.28,114,0
15126.0,2,449.49,171,1
15127.0,1,304.97,154,1
15128.0,1,312.68,65,0
15129.0,12,3412.78,20,0
15131.0,1,80.28,29,0
15133.0,2,824.48,17,0
15134.0,2,208.3,16,0
15135.0,1,166.63,191,1
15137.0,5,747.55,155,1
15138.0,2,486.59000000000003,20,0
15140.0,1,889.44,77,0
15141.0,9,1378.31,92,0
15142.0,6,2110.23,45,0
15143.0,1,304.18,67,0
15144.0,15,5476.47,14,0
15149.0,4,1033.81,211,1
15150.0,3,3686.61,91,0
15151.0,2,2085.61,58,0
15152.0,2,513.73,330,1
15154.0,2,1089.44,113,0
15155.0,1,383.96999999999997,18,0
15157.0,2,718.04,204,1
15158.0,2,36.25999999999999,35,0
15159.0,4,3475.7200000000003,30,0
15160.0,3,431.11,9,0
15161.0,1,119.92,23,0
15162.0,2,241.5,363,1
15164.0,7,1186.63,15,0
15165.0,1,487.75,8,0
15166.0,1,167.16,102,0
15167.0,4,1468.82,42,0
15169.0,2,569.22,17,0
15170.0,1,81.15,41,0
15173.0,8,1399.26,15,0
15174.0,1,345.71,45,0
15176.0,2,985.09,231,1
15177.0,1,948.9300000000001,60,0
15179.0,10,5240.62,27,0
15180.0,3,816.9300000000001,2,0
15181.0,4,268.17,0,0
15182.0,12,2319.902,15,0
15183.0,4,637.03,182,1
15184.0,2,283.19,22,0
15186.0,3,991.7900000000001,109,0
15188.0,1,310.43,360,1
15189.0,5,1298.99,16,0
15190.0,1,834.4399999999999,69,0
15191.0,3,588.05,98,0
15192.0,3,937.07,0,0
15194.0,18,4666.51,3,0
15196.0,2,313.7,67,0
15197.0,5,771.4,23,0
15198.0,4,365.81,42,0
15199.0,6,1853.7,9,0
15200.0,1,549.0500000000001,129,0
15201.0,3,598.0600000000001,71,0
15202.0,8,-2570.1800000000003,55,0
15203.0,9,2572.38,25,0
15207.0,5,653.77,44,0
15208.0,1,100.4,58,0
15209.0,1,178.98000000000002,365,1
15210.0,2,845.01,13,0
15211.0,1,383.07,0,0
15212.0,1,106.47999999999999,11,0
15215.0,5,880.47,28,0
15216.0,1,389.49,253,1
15217.0,1,426.24,198,1
15218.0,14,5651.37,24,0
15219.0,1,379.7,283,1
15221.0,7,1702.0,1,0
15222.0,16,2830.66,107,0
15223.0,3,662.2,244,1
15224.0,5,526.78,147,1
15227.0,4,1269.0900000000001,31,0
15228.0,2,2193.56,63,0
15229.0,1,160.5,221,1
15231.0,2,228.36,231,1
15233.0,1,59.400000000000006,36,0
15235.0,6,690.3000000000001,4,0
15240.0,14,2629.43,6,0
15241.0,3,1293.72,65,0
15242.0,1,302.04,57,0
15243.0,1,610.6,70,0
15244.0,2,218.61,295,1
15245.0,5,2095.0,37,0
15246.0,1,266.25,190,1
15247.0,3,611.11,99,0
15248.0,4,1865.03,46,0
15249.0,6,2489.79,65,0
15250.0,1,60.0,275,1
15251.0,16,9768.49,49,0
15252.0,5,1312.28,52,0
15253.0,6,1117.99,34,0
15254.0,3,773.04,181,1
15255.0,10,2756.52,31,0
15256.0,1,71.95,196,1
15257.0,1,368.75,49,0
15259.0,4,1182.3799999999999,147,1
15260.0,24,7317.610000000001,7,3
15261.0,3,1253.18,16,0
15262.0,2,239.87,15,0
15264.0,2,450.46,114,0
15265.0,2,1839.52,239,1
15266.0,5,722.4,14,0
15268.0,4,941.2500000000001,113,0
15269.0,2,816.5600000000001,15,0
15270.0,22,4942.99,23,0
15271.0,11,2097.95,0,0
15272.0,4,1309.01,85,0
15273.0,1,228.96,234,1
15276.0,4,472.67,29,0
15277.0,1,220.44,60,0
15278.0,4,496.16,196,1
15279.0,6,1264.33,0,0
15280.0,2,284.4,123,0
15281.0,10,6077.67,13,0
15282.0,1,348.59,205,1
15283.0,4,135.43,25,0
15284.0,1,24.75,135,0
15285.0,1,94.92,42,0
15287.0,3,369.34000000000003,14,0
15288.0,6,1574.51,0,0
15289.0,3,635.61,56,0
15290.0,9,2551.81,28,0
15291.0,34,8854.73,8,3
15293.0,1,247.5,300,1
15294.0,2,222.3,35,0
15295.0,1,207.04,289,1
15296.0,10,6593.82,48,0
15298.0,16,4581.93,1,0
15299.0,7,3456.5299999999997,7,0
15301.0,6,2533.09,3,0
15302.0,2,291.05,357,1
15303.0,3,604.76,200,1
15304.0,2,225.15,3,0
15305.0,1,93.6,190,1
15306.0,7,2306.63,135,0
15309.0,10,715.53,245,1
15310.0,1,1634.64,113,0
15311.0,158,54033.21,0,2
15312.0,9,1995.39,18,0
15314.0,3,472.68,31,0
15317.0,2,112.05000000000001,312,1
15321.0,14,3909.92,52,0
15322.0,1,711.18,111,0
15323.0,4,320.90000000000003,168,1
15324.0,1,140.22000000000003,336,1
15325.0,8,1434.52,30,0
15326.0,9,1218.1100000000001,231,1
15328.0,1,107.24,42,0
15329.0,16,1711.98,0,0
15331.0,4,755.41,134,0
15332.0,6,4892.68,1,0
15336.0,1,240.5,36,0
15337.0,2,344.72,37,0
15338.0,1,277.93,312,1
15339.0,8,1069.7,56,0
15340.0,1,105.5,196,1
15341.0,2,380.5,84,0
15346.0,3,339.23,52,0
15347.0,6,1132.3,1,0
15350.0,2,547.6,8,0
15351.0,7,1745.09,4,0
15352.0,1,111.15,183,1
15353.0,7,2314.1,2,0
15354.0,7,-94.8,233,1
15356.0,4,664.66,3,0
15357.0,1,-36.75,317,1
15358.0,28,8602.55,0,3
15359.0,9,162.6,189,1
15361.0,3,270.15,161,1
15362.0,2,613.08,83,0
15363.0,2,678.11,7,0
15365.0,6,2242.81,38,0
15366.0,5,1786.57,44,0
15367.0,8,3138.04,53,0
15368.0,1,275.8,29,0
15369.0,12,3305.88,9,0
15370.0,1,1352.96,45,0
15371.0,1,59.400000000000006,297,1
15372.0,9,3947.02,85,0
15373.0,6,1002.93,6,0
15374.0,1,139.32,259,1
15375.0,1,60.959999999999994,325,1
15377.0,5,1179.95,17,0
15378.0,2,246.5,97,0
15379.0,1,1174.55,35,0
15380.0,8,1739.84,0,0
15381.0,4,1290.77,58,0
15382.0,12,7718.64,9,0
15383.0,1,-10.5,317,1
15384.0,3,1378.73,7,0
15385.0,2,625.2,27,0
15387.0,1,468.65,127,0
15389.0,4,2233.8,35,0
15390.0,2,1216.66,31,0
15391.0,2,282.92,205,1
15392.0,3,1376.09,9,0
15393.0,3,659.48,202,1
15394.0,9,3067.86,30,0
15396.0,1,508.20000000000005,218,1
15400.0,3,586.1,55,0
15401.0,2,216.95,87,0
15402.0,5,1189.8700000000001,22,0
15403.0,2,170.88,126,0
15404.0,1,257.06,10,0
15405.0,1,310.74,211,1
15406.0,2,465.16,88,0
15409.0,2,117.2,336,1
15410.0,2,1234.88,203,1
15413.0,7,-2531.3799999999997,65,0
15416.0,4,580.28,113,0
15418.0,2,449.42,60,0
15420.0,6,743.0,69,0
15421.0,6,2854.98,20,0
15422.0,6,1517.32,14,0
15423.0,3,175.64000000000001,216,1
15424.0,1,214.44,98,0
15425.0,4,1941.1200000000001,35,0
15426.0,6,1129.9,3,0
15428.0,3,668.97,22,0
15430.0,3,903.75,102,0
15431.0,1,153.24,137,0
15432.0,3,130.07,162,1
15434.0,7,1519.63,9,0
15437.0,1,193.29000000000002,275,1
15439.0,4,1269.05,39,0
15441.0,3,1254.21,31,0
15443.0,8,1865.6,109,0
15445.0,1,171.0,225,1
15446.0,5,391.65,11,0
15447.0,5,329.76,162,1
15448.0,1,294.17,309,1
15451.0,2,226.86,69,0
15452.0,3,1256.63,25,0
15454.0,1,126.89,253,1
15455.0,1,38.25,232,1
15456.0,7,1656.93,38,0
15458.0,1,208.8,37,0
15459.0,2,202.83,52,0
15461.0,3,391.29999999999995,95,0
15462.0,1,502.45,80,0
15465.0,16,5261.63,4,0
15466.0,3,1225.93,24,0
15468.0,2,949.02,20,0
15469.0,2,329.90000000000003,62,0
15470.0,1,63.419999999999995,210,1
15471.0,2,837.53,15,0
15473.0,1,274.8,79,0
15474.0,1,150.35,230,1
15476.0,5,2180.28,15,0
15477.0,1,368.4,284,1
15478.0,1,583.5600000000001,210,1
15479.0,1,147.4,368,1
15480.0,6,2686.75,100,0
15481.0,1,1993.34,36,0
15482.0,8,1539.11,21,0
15483.0,6,592.56,20,0
15484.0,2,1061.69,175,1
15485.0,6,3039.01,8,0
15486.0,1,102.0,162,1
15487.0,1,231.32,314,1
15488.0,4,340.6,91,0
15489.0,8,1237.3300000000002,35,0
15490.0,2,181.35,65,0
15493.0,4,2168.27,24,0
15494.0,4,2412.92,113,0
15495.0,1,246.5,14,0
15496.0,1,146.14,266,1
15497.0,8,7383.76,9,0
15498.0,23,11374.35,1,3
15499.0,1,158.65,358,1
15501.0,2,399.95,39,0
15502.0,10,3071.87,3,0
15503.0,1,116.26,361,1
15504.0,4,339.92,155,1
15506.0,3,1058.25,16,0
15509.0,1,152.41,15,0
15512.0,2,210.58,25,0
15513.0,21,12744.37,0,3
15514.0,7,2368.34,14,0
15515.0,1,171.81,22,0
15518.0,10,2183.84,14,0
15519.0,2,344.61,18,0
15521.0,11,4091.34,35,0
15523.0,17,16707.23,23,3
15524.0,1,151.4,241,1
15525.0,2,430.78000000000003,8,0
15527.0,21,2673.46,29,0
15529.0,2,1116.72,1,0
15530.0,1,311.37,147,1
15532.0,6,2174.12,11,0
15534.0,1,162.25,360,1
15535.0,4,515.97,0,0
15536.0,1,259.09,44,0
15538.0,11,3036.1,172,1
15540.0,1,247.38,10,0
15542.0,4,833.16,147,1
15543.0,1,114.4,94,0
15544.0,16,4591.61,7,0
15545.0,1,135.32999999999998,6,0
15546.0,3,539.5500000000001,241,1
15547.0,14,5132.95,11,0
15548.0,1,158.09,230,1
15549.0,5,652.7,56,0
15550.0,10,1412.22,13,0
15551.0,8,1192.95,29,0
15552.0,1,162.4,258,1
15555.0,28,6946.53,0,3
15558.0,2,131.88,274,1
15559.0,1,1109.4,203,1
15560.0,2,153.52,32,0
15561.0,4,1133.8,18,0
15562.0,2,536.88,59,0
15563.0,4,1453.98,140,0
15564.0,2,70.74000000000001,98,0
15566.0,2,227.87,27,0
15569.0,5,2207.74,25,0
15570.0,15,5096.82,4,0
15571.0,10,3241.92,21,0
15572.0,3,1431.78,15,0
15573.0,3,597.23,253,1
15574.0,4,732.84,7,0
15575.0,1,30.1,254,1
15577.0,2,137.15,358,1
15579.0,5,887.78,18,0
15580.0,14,1216.15,11,0
15581.0,30,2333.36,1,3
15583.0,1,95.96,11,0
15584.0,2,547.34,34,0
15586.0,4,1128.66,226,1
15587.0,3,608.4,27,0
15588.0,1,579.6,312,1
15590.0,5,1496.6,17,0
15591.0,3,217.9,217,1
15595.0,1,357.59999999999997,122,0
15596.0,8,1680.25,0,0
15597.0,1,238.8,210,1
15598.0,1,307.34,62,0
15599.0,1,488.32,80,0
15600.0,5,1178.71,63,0
15601.0,19,8173.860000000001,7,0
15602.0,11,1892.3400000000001,3,0
15603.0,2,26.25,268,1
15605.0,6,735.1700000000001,8,0
15606.0,8,2310.83,25,0
15607.0,12,1473.81,178,1
15608.0,1,692.3,50,0
15611.0,17,1289.98,9,0
15613.0,1,433.71999999999997,245,1
15614.0,7,3008.86,63,0
15615.0,27,10922.03,25,3
15616.0,1,317.11,73,0
15617.0,3,828.5500000000001,31,0
15620.0,2,385.53000000000003,35,0
15622.0,14,4093.55,59,0
15623.0,7,2136.02,28,0
15625.0,6,1698.69,11,0
15626.0,2,373.57,44,0
15627.0,2,566.9,92,0
15628.0,12,2737.7200000000003,1,0
15629.0,4,2240.9,85,0
15630.0,1,295.05,279,1
15631.0,1,596.67,277,1
15633.0,18,4156.91,144,0
15634.0,1,311.1,18,0
15635.0,1,100.35,30,0
15636.0,2,719.82,72,0
15637.0,4,574.23,48,0
15638.0,8,2231.2,13,0
15639.0,4,603.01,84,0
15640.0,18,11372.07,7,0
15641.0,8,3458.35,31,0
15642.0,1,105.78,364,1
15645.0,3,430.56,37,0
15646.0,3,526.97,7,0
15647.0,1,169.0,50,0
15649.0,3,1354.35,2,0
15650.0,3,539.03,150,1
15651.0,2,612.76,55,0
15652.0,5,1059.7,22,0
15658.0,6,1311.44,7,0
15659.0,2,226.04,21,0
15660.0,7,1212.13,0,0
15661.0,6,906.15,14,0
15662.0,2,283.73,296,1
15664.0,5,853.72,63,0
15665.0,3,1764.86,46,0
15666.0,2,632.94,107,0
15670.0,2,142.15,182,1
15672.0,1,45.300000000000004,360,1
15673.0,6,3473.14,86,0
15674.0,10,4473.83,52,0
15675.0,1,218.35,39,0
15677.0,2,648.4,56,0
15678.0,2,1473.24,30,0
15680.0,10,3130.8,1,0
15681.0,10,1533.84,14,0
15682.0,3,316.99,234,1
15683.0,1,330.79,108,0
15684.0,6,147.79999999999998,182,1
15685.0,1,55.980000000000004,85,0
15686.0,1,90.0,55,0
15688.0,1,190.57,53,0
15689.0,1,266.93,252,1
15691.0,4,375.0,29,0
15693.0,1,37.5,294,1
15694.0,16,4142.86,0,0
15695.0,2,721.0600000000001,232,1
15696.0,9,1113.01,56,0
15697.0,1,246.75,324,1
15698.0,1,46.2,259,1
15702.0,2,140.39,111,0
15704.0,4,1367.26,128,0
15708.0,5,948.97,4,0
15709.0,1,194.6,224,1
15710.0,1,898.87,52,0
15711.0,2,420.25,191,1
15712.0,8,2395.1,14,0
15713.0,4,639.24,1,0
15714.0,3,453.93,88,0
15715.0,5,658.02,190,1
15716.0,8,1913.55,4,0
15717.0,4,456.70000000000005,56,0
15718.0,1,293.79,175,1
15719.0,25,5090.45,16,3
15720.0,1,140.49,185,1
15722.0,9,2926.09,80,0
15723.0,3,740.0,46,0
15724.0,2,87.5,28,0
15726.0,1,321.91,25,0
15727.0,8,4212.65,22,0
15728.0,2,544.6,14,0
15729.0,3,92.7,28,0
15730.0,3,599.8,14,0
15731.0,1,125.3,188,1
15732.0,11,1343.4,7,0
15734.0,2,923.85,71,0
15735.0,1,327.68,56,0
15736.0,3,1668.67,65,0
15738.0,28,8553.35,0,3
15741.0,2,208.62,93,0
15742.0,1,156.87,254,1
15747.0,7,1551.22,10,0
15748.0,2,465.45,84,0
15750.0,18,4240.071,0,0
15751.0,14,1318.84,95,0
15752.0,3,1557.96,7,0
15754.0,8,2546.19,128,0
15755.0,12,3618.07,14,0
15757.0,4,2225.94,21,0
15759.0,7,557.9399999999999,83,0
15760.0,5,-5795.87,265,1
15761.0,1,143.05,77,0
15764.0,4,1207.81,69,0
15765.0,1,370.63,301,1
15766.0,3,484.6,79,0
15767.0,2,-242.70000000000002,276,1
15768.0,32,14685.43,111,3
15769.0,23,32445.66,6,3
15770.0,1,321.45,247,1
15771.0,3,1006.54,239,1
15772.0,1,280.88,53,0
15773.0,1,138.84,44,0
15774.0,6,1011.8000000000001,44,0
15775.0,1,45.599999999999994,266,1
15777.0,4,710.55,31,0
15778.0,1,307.95000000000005,66,0
15779.0,2,124.08000000000001,98,0
15782.0,2,1391.71,65,0
15784.0,2,848.33,102,0
15785.0,18,3521.58,9,0
15786.0,4,3558.65,45,0
15788.0,2,215.53,135,0
15789.0,6,1580.71,66,0
15791.0,6,1937.35,141,0
15792.0,2,933.84,34,0
15793.0,5,1433.96,13,0
15794.0,2,777.0,371,1
15795.0,7,1369.8600000000001,65,0
15796.0,12,2352.09,9,0
15797.0,2,613.6800000000001,216,1
15798.0,3,1535.37,127,0
15799.0,1,537.2,53,0
15800.0,5,530.18,88,0
15803.0,3,1513.84,80,0
15805.0,20,4256.75,20,0
15807.0,3,903.67,43,0
15808.0,20,14350.93,4,3
15809.0,3,463.67,90,0
15810.0,6,1579.3700000000001,21,0
15811.0,2,1557.38,0,0
15812.0,8,3385.03,70,0
15814.0,2,689.11,28,0
15816.0,3,93.3,177,1
15817.0,3,2766.4,55,0
15818.0,1,340.5,223,1
15819.0,7,2005.8300000000002,66,0
15822.0,6,892.44,128,0
15823.0,5,3874.6200000000003,7,0
15824.0,2,890.94,88,0
15826.0,2,933.77,198,1
15827.0,24,1789.48,7,0
15828.0,1,1108.82,10,0
15833.0,1,80.4,372,1
15834.0,4,1515.39,7,0
15837.0,1,385.03000000000003,120,0
15838.0,19,40053.35,2,3
15841.0,6,1507.4,21,0
15842.0,3,528.75,23,0
15845.0,4,622.78,171,1
15846.0,1,107.01,20,0
15847.0,3,433.3,63,0
15848.0,1,137.99,256,1
15849.0,1,-5876.34,231,1
15850.0,4,771.87,11,0
15851.0,1,109.73,161,1
15852.0,1,96.55,161,1
15854.0,9,2609.16,11,0
15855.0,1,340.48,111,0
15856.0,28,17514.63,0,3
15857.0,1,273.48,65,0
15858.0,11,2466.27,2,0
15859.0,1,438.46,67,0
15860.0,10,1498.8,3,0
15861.0,6,1203.48,91,0
15862.0,10,2033.64,8,0
15863.0,3,286.26,252,1
15864.0,1,244.44,16,0
15865.0,2,1346.29,48,0
15867.0,20,5150.56,4,0
15868.0,1,94.53,218,1
15869.0,1,171.47,261,1
15870.0,3,506.02000000000004,31,0
15871.0,1,33.099999999999994,72,0
15872.0,2,413.0,13,0
15873.0,5,138.23999999999998,127,0
15874.0,16,6804.33,22,0
15875.0,1,108.52,281,1
15876.0,2,1449.14,44,0
15878.0,2,330.77,196,1
15879.0,4,1137.8,39,0
15880.0,2,299.03,4,0
15882.0,8,953.5500000000001,3,0
15884.0,3,238.65000000000003,67,0
15885.0,17,1358.22,18,0
15886.0,3,871.78,51,0
15887.0,3,1027.15,41,0
15888.0,2,260.85,35,0
15889.0,8,1269.15,4,0
15890.0,5,535.65,29,0
15892.0,1,128.2,304,1
15893.0,1,305.28000000000003,116,0
15894.0,1,151.44,4,0
15896.0,1,-1899.67,259,1
15898.0,25,4071.51,2,3
15899.0,1,56.25,3,0
15900.0,4,539.39,48,0
15901.0,6,317.0,86,0
15902.0,1,145.01,15,0
15903.0,7,3733.48,13,0
15905.0,1,114.69,178,1
15906.0,4,920.65,9,0
15908.0,2,758.62,125,0
15910.0,7,1432.29,35,0
15911.0,10,1399.45,83,0
15912.0,7,810.08,71,0
15913.0,1,6.300000000000001,169,1
15914.0,2,205.99,13,0
15915.0,1,364.45,36,0
15916.0,10,1762.18,1,0
15917.0,4,407.07,241,1
15918.0,1,248.65,266,1
15919.0,1,214.07999999999998,3,0
15920.0,5,401.64,59,0
15921.0,3,452.23,31,0
15922.0,2,363.6,7,0
15923.0,1,127.08,7,0
15924.0,1,102.82,366,1
15926.0,1,134.44,177,1
15927.0,1,106.54,282,1
15928.0,1,293.53,291,1
15929.0,1,594.0,279,1
15931.0,1,239.9,63,0
15934.0,2,2190.66,52,0
15935.0,1,-308.82,366,1
15936.0,2,282.79,14,0
15938.0,4,330.23,91,0
15939.0,1,2945.38,9,0
15940.0,1,-31.8,44,0
15941.0,2,230.6,148,1
15943.0,2,271.28999999999996,284,1
15944.0,3,1839.14,28,0
15945.0,4,646.27,0,0
15946.0,3,2304.18,137,0
15948.0,1,553.85,59,0
15950.0,8,5194.25,10,0
15951.0,1,304.95,16,0
15953.0,12,1870.8,4,0
15954.0,1,190.75,224,1
15955.0,10,4232.8,7,0
15956.0,2,617.6,186,1
15957.0,2,492.36,55,0
15958.0,3,357.77,38,0
15959.0,3,542.89,317,1
15960.0,5,394.0,9,0
